Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName
0	4916	36.8379	1	201472	20448	207.0	0	224	224	GC-MS
0	4917	36.8442	1	202967	19672	207.1	0	224	224	GC-MS
0	4918	36.8504	1	201250	20576	207.1	0	233	233	GC-MS
0	4919	36.8567	1	200518	21296	207.1	0	221	221	GC-MS
0	4920	36.8629	1	195998	20736	207.1	0	220	220	GC-MS
0	4921	36.8692	1	196373	20456	207.1	0	221	221	GC-MS
0	4922	36.8754	1	198631	22616	207.1	0	218	218	GC-MS
0	4923	36.8817	1	198444	21176	207.1	0	228	228	GC-MS
0	4924	36.888	1	199882	22576	207.1	0	217	217	GC-MS
0	4925	36.8942	1	198680	21760	207.1	0	221	221	GC-MS
0	4926	36.9005	1	199888	19696	207.1	0	224	224	GC-MS
0	4927	36.9067	1	194552	21416	207.1	0	208	208	GC-MS
0	4928	36.913	1	197511	21600	207.1	0	222	222	GC-MS
0	4929	36.9192	1	191951	21624	207.1	0	215	215	GC-MS
0	4930	36.9255	1	196592	20864	207.1	0	230	230	GC-MS
0	4931	36.9317	1	195940	21128	207.1	0	218	218	GC-MS
0	4932	36.938	1	195922	21544	207.1	0	222	222	GC-MS
0	4933	36.9443	1	201008	22680	207.1	0	224	224	GC-MS
0	4934	36.9505	1	196340	21328	207.1	0	225	225	GC-MS
0	4935	36.9568	1	197797	23656	207.1	0	212	212	GC-MS
0	4936	36.963	1	196878	20920	207.0	0	221	221	GC-MS
0	4937	36.9693	1	200471	22376	207.1	0	228	228	GC-MS
0	4938	36.9755	1	203648	21488	207.1	0	237	237	GC-MS
0	4939	36.9818	1	193835	22128	207.0	0	230	230	GC-MS
0	4940	36.988	1	192726	21680	207.1	0	218	218	GC-MS
0	4941	36.9943	1	198112	20584	207.0	0	224	224	GC-MS
0	4942	37.0006	1	194127	20592	207.1	0	225	225	GC-MS
0	4943	37.0068	1	194036	20384	207.1	0	225	225	GC-MS
0	4944	37.0131	1	188268	21144	207.1	0	211	211	GC-MS
0	4945	37.0193	1	196420	21584	207.1	0	223	223	GC-MS
0	4946	37.0256	1	193674	21784	207.1	0	214	214	GC-MS
0	4947	37.0318	1	194027	21120	207.1	0	220	220	GC-MS
0	4948	37.0381	1	193576	21576	207.1	0	224	224	GC-MS
0	4949	37.0443	1	198033	20760	207.1	0	229	229	GC-MS
0	4950	37.0506	1	191952	21520	207.1	0	226	226	GC-MS
0	4951	37.0569	1	192490	20648	207.1	0	219	219	GC-MS
0	4952	37.0631	1	187416	21304	207.1	0	216	216	GC-MS
0	4953	37.0694	1	189920	21232	207.0	0	214	214	GC-MS
0	4954	37.0756	1	192607	21416	207.1	0	215	215	GC-MS
0	4955	37.0819	1	194501	22512	207.1	0	214	214	GC-MS
0	4956	37.0881	1	192087	22080	207.1	0	215	215	GC-MS
0	4957	37.0944	1	187131	20048	207.0	0	206	206	GC-MS
0	4958	37.1006	1	193025	21352	207.1	0	225	225	GC-MS
0	4959	37.1069	1	186134	20832	207.1	0	214	214	GC-MS
0	4960	37.1132	1	193230	20488	207.1	0	221	221	GC-MS
0	4961	37.1194	1	190654	20160	207.1	0	216	216	GC-MS
0	4962	37.1257	1	192460	21712	207.1	0	219	219	GC-MS
0	4963	37.1319	1	195506	21816	207.1	0	221	221	GC-MS
0	4964	37.1382	1	200172	22304	207.1	0	235	235	GC-MS
0	4965	37.1444	1	193034	22336	207.1	0	217	217	GC-MS
0	4966	37.1507	1	193629	20784	207.0	0	221	221	GC-MS
0	4967	37.1569	1	192641	21064	207.1	0	220	220	GC-MS
0	4968	37.1632	1	186614	21504	207.1	0	220	220	GC-MS
0	4969	37.1694	1	195992	20856	207.1	0	225	225	GC-MS
0	4970	37.1757	1	190969	20672	207.1	0	223	223	GC-MS
0	4971	37.182	1	190814	21688	207.1	0	226	226	GC-MS
0	4972	37.1882	1	191154	20288	207.0	0	219	219	GC-MS
0	4973	37.1945	1	193299	20832	207.1	0	219	219	GC-MS
0	4974	37.2007	1	193323	21592	207.1	0	228	228	GC-MS
0	4975	37.207	1	194164	22032	207.1	0	221	221	GC-MS
