Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName	DriftTime
0	452	0.0667	1	63174	472	985.56	0	4563	4563	HMS	5.6229
0	453	0.0667	1	57586	257	1301.3	0	4361	4361	HMS	5.7332
0	454	0.0667	1	55540	497	1409.3	0	4168	4168	HMS	5.8434
0	455	0.0667	1	51952	179	615.15	0	4053	4053	HMS	5.9537
0	456	0.0667	1	46430	186	1267.7	0	3707	3707	HMS	6.0639
0	457	0.0667	1	44937	107	1289.7	0	3700	3700	HMS	6.1742
0	458	0.0667	1	41094	98	1267.2	0	3444	3444	HMS	6.2845
0	459	0.0667	1	36887	106	1268.8	0	3176	3176	HMS	6.3947
0	460	0.0667	1	34808	106	1267.8	0	3017	3017	HMS	6.505
0	461	0.0667	1	33348	521	1347.1	0	2858	2858	HMS	6.6152
0	462	0.0667	1	29126	80	814.81	0	2641	2641	HMS	6.7255
0	463	0.0667	1	27725	305	1353.4	0	2413	2413	HMS	6.8357
0	464	0.0667	1	25849	52	1465.7	0	2416	2416	HMS	6.946
0	465	0.0667	1	23137	54	1435.6	0	2179	2179	HMS	7.0562
0	466	0.0667	1	22706	64	2879.5	0	2120	2120	HMS	7.1665
0	467	0.0667	1	19615	46	2290.4	0	1889	1889	HMS	7.2767
0	468	0.0667	1	19086	62	2901.8	0	1830	1830	HMS	7.387
0	469	0.0667	1	17356	98	1514.2	0	1678	1678	HMS	7.4972
0	470	0.0667	1	16105	55	1571.7	0	1580	1580	HMS	7.6075
0	471	0.0667	1	15826	602	1691.2	0	1474	1474	HMS	7.7178
0	472	0.0667	1	14373	96	928.81	0	1387	1387	HMS	7.828
0	473	0.0667	1	14572	58	946.85	0	1425	1425	HMS	7.9383
0	474	0.0667	1	12412	95	1030.7	0	1185	1185	HMS	8.0485
0	475	0.0667	1	12814	85	1030.7	0	1281	1281	HMS	8.1588
0	476	0.0667	1	12241	157	1030.8	0	1154	1154	HMS	8.269
0	477	0.0667	1	10271	140	1030.8	0	1021	1021	HMS	8.3793
0	478	0.0667	1	10508	91	1030.7	0	1029	1029	HMS	8.4895
0	479	0.0667	1	9129	48	1030.7	0	901	901	HMS	8.5998
0	480	0.0667	1	9079	48	3743.4	0	926	926	HMS	8.71
0	481	0.0667	1	8340	48	2736.2	0	812	812	HMS	8.8203
0	482	0.0667	1	8386	61	3648.3	0	817	817	HMS	8.9305
0	483	0.0667	1	7129	53	3641.7	0	680	680	HMS	9.0408
0	484	0.0667	1	7485	45	4065.3	0	755	755	HMS	9.151
0	485	0.0667	1	6336	62	2412.7	0	627	627	HMS	9.2613
0	486	0.0667	1	6319	59	4011.4	0	623	623	HMS	9.3716
0	487	0.0667	1	5704	45	3501.2	0	570	570	HMS	9.4818
0	488	0.0667	1	5137	37	3624	0	524	524	HMS	9.5921
0	489	0.0667	1	5022	53	4100.6	0	510	510	HMS	9.7023
0	490	0.0667	1	4781	36	3912.8	0	491	491	HMS	9.8126
0	491	0.0667	1	4803	41	4403.2	0	493	493	HMS	9.9228
0	492	0.0667	1	4325	37	4053	0	453	453	HMS	10.0331
0	493	0.0667	1	4393	68	3738.6	0	448	448	HMS	10.1433
0	494	0.0667	1	3867	49	4319.5	0	400	400	HMS	10.2536
0	495	0.0667	1	4128	36	3913.1	0	410	410	HMS	10.3638
0	496	0.0667	1	3117	44	4042.9	0	322	322	HMS	10.4741
0	497	0.0667	1	3672	51	3846.5	0	388	388	HMS	10.5843
0	498	0.0667	1	2971	40	4191	0	292	292	HMS	10.6946
0	499	0.0667	1	3024	47	3701.4	0	321	321	HMS	10.8049
0	500	0.0667	1	3070	46	3690.3	0	314	314	HMS	10.9151
0	501	0.0667	1	2634	46	4127.8	0	273	273	HMS	11.0254
0	502	0.0667	1	1919	32	4054.3	0	211	211	HMS	11.1356
0	503	0.0667	1	2108	55	4236.4	0	211	211	HMS	11.2459
0	504	0.0667	1	1999	42	3822.5	0	193	193	HMS	11.3561
0	505	0.0667	1	1514	38	4753	0	167	167	HMS	11.4664
0	506	0.0667	1	1745	37	3972.9	0	181	181	HMS	11.5766
0	507	0.0667	1	1518	44	4484	0	152	152	HMS	11.6869
0	508	0.0667	1	1299	35	4086.2	0	136	136	HMS	11.7971
0	509	0.0667	1	925	42	4812.5	0	92	92	HMS	11.9074
0	510	0.0667	1	1139	34	4486.7	0	122	122	HMS	12.0176
0	511	0.0667	1	840	23	4703.4	0	97	97	HMS	12.1279
0	512	0.0667	1	659	22	4765.4	0	76	76	HMS	12.2381
0	513	0.0667	1	554	35	2256.1	0	62	62	HMS	12.3484
0	514	0.0667	1	509	25	4381	0	56	56	HMS	12.4587
0	515	0.0667	1	431	26	4961.7	0	50	50	HMS	12.5689
0	516	0.0667	1	286	19	4453	0	34	34	HMS	12.6792
0	517	0.0667	1	373	21	4707	0	42	42	HMS	12.7894
0	518	0.0667	1	282	30	4758.5	0	32	32	HMS	12.8997
0	519	0.0667	1	148	25	1671.6	0	14	14	HMS	13.0099
0	520	0.0667	1	108	17	4916.9	0	14	14	HMS	13.1202
0	521	0.0667	1	151	16	2486.8	0	20	20	HMS	13.2304
0	522	0.0667	1	87	18	1636.7	0	10	10	HMS	13.3407
0	523	0.0667	1	105	15	4042	0	14	14	HMS	13.4509
0	524	0.0667	1	53	20	4666.2	0	6	6	HMS	13.5612
0	525	0.0667	1	101	19	1701.7	0	10	10	HMS	13.6714
0	526	0.0667	1	34	27	4759.2	0	2	2	HMS	13.7817
0	527	0.0667	1	20	18	1702.6	0	2	2	HMS	13.892
0	528	0.0667	1	47	15	1699.6	0	6	6	HMS	14.0022
0	529	0.0667	1	33	16	4716.2	0	3	3	HMS	14.1125
0	530	0.0667	1	39	9	1703.6	0	6	6	HMS	14.2227
0	531	0.0667	1	42	12	52.679	0	6	6	HMS	14.333
0	532	0.0667	1	143	38	338	0	10	10	HMS	14.4432
0	533	0.0667	1	29	13	276.01	0	4	4	HMS	14.5535
0	534	0.0667	1	33	15	3731.7	0	4	4	HMS	14.6637
0	535	0.0667	1	15	9	1782.6	0	2	2	HMS	14.774
0	536	0.0667	1	40	20	3630.2	0	4	4	HMS	14.8842
0	537	0.0667	1	16	11	111.92	0	2	2	HMS	14.9945
0	538	0.0667	1	15	9	1936.6	0	2	2	HMS	15.1047
0	539	0.0667	1	32	15	1891.8	0	4	4	HMS	15.215
0	540	0.0667	1	29	9	1961.6	0	4	4	HMS	15.3252
0	542	0.0667	1	72	21	2038.6	0	8	8	HMS	15.5458
0	544	0.0667	1	16	13	1800.6	0	2	2	HMS	15.7663
0	545	0.0667	1	15	11	78.703	0	2	2	HMS	15.8765
0	547	0.0667	1	28	11	81.655	0	4	4	HMS	16.097
0	549	0.0667	1	30	10	74.949	0	4	4	HMS	16.3175
0	552	0.0667	1	30	11	85.774	0	4	4	HMS	16.6483
0	553	0.0667	1	15	9	113.51	0	2	2	HMS	16.7585
0	554	0.0667	1	54	13	71.873	0	7	7	HMS	16.8688
0	556	0.0667	1	53	14	130.97	0	6	6	HMS	17.0893
0	557	0.0667	1	29	9	118.09	0	4	4	HMS	17.1996
0	558	0.0667	1	23	20	121.92	0	2	2	HMS	17.3098
0	560	0.0667	1	18	18	138.99	0	1	1	HMS	17.5303
0	561	0.0667	1	14	7	143.43	0	2	2	HMS	17.6406
0	562	0.0667	1	18	11	1335	0	2	2	HMS	17.7508
0	563	0.0667	1	74	18	137.73	0	8	8	HMS	17.8611
0	564	0.0667	1	14	7	2339.3	0	2	2	HMS	17.9713
0	565	0.0667	1	13	9	158.07	0	2	2	HMS	18.0816
0	566	0.0667	1	14	7	135.68	0	2	2	HMS	18.1918
0	568	0.0667	1	47	10	149.56	0	6	6	HMS	18.4123
0	571	0.0667	1	39	16	151.71	0	4	4	HMS	18.7431
0	573	0.0667	1	71	20	360.45	0	7	7	HMS	18.9636
0	574	0.0667	1	34	19	170.5	0	3	3	HMS	19.0739
0	575	0.0667	1	13	9	234.54	0	2	2	HMS	19.1841
0	576	0.0667	1	28	11	240.38	0	4	4	HMS	19.2944
0	578	0.0667	1	15	12	167.15	0	2	2	HMS	19.5149
0	579	0.0667	1	15	9	205.93	0	2	2	HMS	19.6251
0	580	0.0667	1	36	16	217.53	0	3	3	HMS	19.7354
0	581	0.0667	1	41	21	123.93	0	4	4	HMS	19.8456
0	583	0.0667	1	28	28	206.79	0	1	1	HMS	20.0662
0	584	0.0667	1	66	33	235.03	0	3	3	HMS	20.1764
0	586	0.0667	1	15	9	201.11	0	2	2	HMS	20.3969
0	587	0.0667	1	14	7	207.32	0	2	2	HMS	20.5072
0	588	0.0667	1	16	8	184.53	0	2	2	HMS	20.6174
0	589	0.0667	1	45	13	184.28	0	6	6	HMS	20.7277
0	591	0.0667	1	13	9	255.45	0	2	2	HMS	20.9482
0	592	0.0667	1	14	14	185.15	0	1	1	HMS	21.0584
0	593	0.0667	1	88	39	293.55	0	5	5	HMS	21.1687
0	594	0.0667	1	40	20	324.05	0	2	2	HMS	21.2789
0	596	0.0667	1	72	23	1148.5	0	6	6	HMS	21.4994
0	597	0.0667	1	15	12	293.47	0	2	2	HMS	21.6097
0	599	0.0667	1	16	13	238.85	0	2	2	HMS	21.8302
0	603	0.0836	1	13	9	383.78	0	2	2	HMS	0.2205
0	605	0.0836	1	27	17	4358.3	0	2	2	HMS	0.441
0	613	0.0836	1	91	63	128.97	0	2	2	HMS	1.323
0	614	0.0836	1	1287	554	128.97	0	22	22	HMS	1.4333
0	615	0.0836	1	1447	733	128.97	0	20	20	HMS	1.5436
0	616	0.0836	1	830	89	135.01	0	56	56	HMS	1.6538
0	617	0.0836	1	1653	344	135.02	0	79	79	HMS	1.7641
0	618	0.0836	1	3029	391	164.93	0	101	101	HMS	1.8743
0	619	0.0836	1	12799	3941	164.93	0	169	169	HMS	1.9846
0	620	0.0836	1	11333	3462	164.93	0	218	218	HMS	2.0948
0	621	0.0836	1	6881	513	217.11	0	281	281	HMS	2.2051
0	622	0.0836	1	8313	824	213.11	0	360	360	HMS	2.3153
0	623	0.0836	1	10923	599	200.98	0	420	420	HMS	2.4256
0	624	0.0836	1	9600	492	213.15	0	510	510	HMS	2.5358
0	625	0.0836	1	9572	126	213.16	0	668	668	HMS	2.6461
0	626	0.0836	1	19426	994	245.08	0	866	866	HMS	2.7563
0	627	0.0836	1	35349	5721	239.16	0	1215	1215	HMS	2.8666
0	628	0.0836	1	40421	5470	239.17	0	1594	1594	HMS	2.9768
0	629	0.0836	1	43717	1734	306.85	0	2003	2003	HMS	3.0871
0	630	0.0836	1	58466	2068	586.83	0	2753	2753	HMS	3.1974
0	631	0.0836	1	71586	687	299.11	0	3537	3537	HMS	3.3076
0	632	0.0836	1	91370	990	652.86	0	4367	4367	HMS	3.4179
0	633	0.0836	1	105321	1028	683.85	0	5149	5149	HMS	3.5281
0	634	0.0836	1	118827	1499	309.2	0	5741	5741	HMS	3.6384
0	635	0.0836	1	131012	1266	694.82	0	6137	6137	HMS	3.7486
0	636	0.0836	1	140466	1476	754.8	0	6596	6596	HMS	3.8589
0	637	0.0836	1	142451	1919	393.08	0	6531	6531	HMS	3.9691
0	638	0.0836	1	136490	1287	393.08	0	6718	6718	HMS	4.0794
0	639	0.0836	1	129792	548	851.81	0	6778	6778	HMS	4.1896
0	640	0.0836	1	124344	773	851.81	0	6779	6779	HMS	4.2999
0	641	0.0836	1	118183	662	851.81	0	6587	6587	HMS	4.4101
0	642	0.0836	1	121069	515	862.79	0	6760	6760	HMS	4.5204
0	643	0.0836	1	116706	1721	467.1	0	6454	6454	HMS	4.6307
0	644	0.0836	1	114492	2148	467.1	0	6296	6296	HMS	4.7409
0	645	0.0836	1	106555	1881	467.1	0	5925	5925	HMS	4.8512
0	646	0.0836	1	95449	334	1019.8	0	5984	5984	HMS	4.9614
0	647	0.0836	1	89940	202	1019.8	0	5891	5891	HMS	5.0717
0	648	0.0836	1	84544	299	1079.8	0	5559	5559	HMS	5.1819
0	649	0.0836	1	79661	553	541.12	0	5333	5333	HMS	5.2922
0	650	0.0836	1	75754	908	541.12	0	5236	5236	HMS	5.4024
0	651	0.0836	1	70906	598	541.12	0	4826	4826	HMS	5.5127
0	652	0.0836	1	63952	525	965	0	4652	4652	HMS	5.6229
0	653	0.0836	1	59732	244	1099.3	0	4555	4555	HMS	5.7332
0	654	0.0836	1	57782	144	1188.7	0	4481	4481	HMS	5.8434
0	655	0.0836	1	51370	163	615.13	0	3965	3965	HMS	5.9537
0	656	0.0836	1	47197	110	1359.1	0	3858	3858	HMS	6.0639
0	657	0.0836	1	41730	127	615.12	0	3571	3571	HMS	6.1742
0	658	0.0836	1	40590	594	1041.3	0	3367	3367	HMS	6.2845
0	659	0.0836	1	35109	75	1367.1	0	3084	3084	HMS	6.3947
0	660	0.0836	1	32877	65	1691.6	0	2906	2906	HMS	6.505
0	661	0.0836	1	30705	115	814.76	0	2756	2756	HMS	6.6152
0	662	0.0836	1	27354	69	1330.2	0	2470	2470	HMS	6.7255
0	663	0.0836	1	25484	66	1467.6	0	2328	2328	HMS	6.8357
0	664	0.0836	1	23399	68	1405.7	0	2177	2177	HMS	6.946
0	665	0.0836	1	21116	58	1477.6	0	1998	1998	HMS	7.0562
0	666	0.0836	1	19751	62	1466.6	0	1871	1871	HMS	7.1665
0	667	0.0836	1	17188	52	928.84	0	1627	1627	HMS	7.2767
0	668	0.0836	1	16047	77	928.82	0	1577	1577	HMS	7.387
0	669	0.0836	1	17239	47	1959.2	0	1675	1675	HMS	7.4972
0	670	0.0836	1	15346	60	1539.8	0	1460	1460	HMS	7.6075
0	671	0.0836	1	14182	79	928.78	0	1348	1348	HMS	7.7178
0	672	0.0836	1	12582	74	928.8	0	1220	1220	HMS	7.828
0	673	0.0836	1	11197	68	2525.3	0	1108	1108	HMS	7.9383
0	674	0.0836	1	11942	66	1030.7	0	1145	1145	HMS	8.0485
0	675	0.0836	1	10635	95	1030.7	0	1026	1026	HMS	8.1588
0	676	0.0836	1	11326	233	1030.7	0	1061	1061	HMS	8.269
0	677	0.0836	1	9571	131	1030.7	0	898	898	HMS	8.3793
0	678	0.0836	1	9315	117	1030.7	0	883	883	HMS	8.4895
0	679	0.0836	1	8326	47	3197	0	816	816	HMS	8.5998
0	680	0.0836	1	7447	41	2632.2	0	731	731	HMS	8.71
0	681	0.0836	1	6959	61	3484.1	0	675	675	HMS	8.8203
0	682	0.0836	1	6304	50	3619.9	0	629	629	HMS	8.9305
0	683	0.0836	1	6679	102	1150.7	0	665	665	HMS	9.0408
0	684	0.0836	1	5630	67	1150.7	0	570	570	HMS	9.151
0	685	0.0836	1	6181	44	3936.5	0	617	617	HMS	9.2613
0	686	0.0836	1	5265	42	3939.6	0	524	524	HMS	9.3716
0	687	0.0836	1	5463	62	3773.5	0	544	544	HMS	9.4818
0	688	0.0836	1	4289	34	3596.7	0	446	446	HMS	9.5921
0	689	0.0836	1	4403	65	4079.4	0	448	448	HMS	9.7023
0	690	0.0836	1	4114	57	3791.6	0	405	405	HMS	9.8126
0	691	0.0836	1	4348	53	4279.6	0	446	446	HMS	9.9228
0	692	0.0836	1	3490	39	3788.5	0	355	355	HMS	10.0331
0	693	0.0836	1	3529	77	4019.2	0	360	360	HMS	10.1433
0	694	0.0836	1	3449	52	4273.3	0	365	365	HMS	10.2536
0	695	0.0836	1	3042	40	4115.3	0	318	318	HMS	10.3638
0	696	0.0836	1	3344	52	4017.6	0	324	324	HMS	10.4741
0	697	0.0836	1	2854	47	4537.9	0	301	301	HMS	10.5843
0	698	0.0836	1	2856	40	3806.6	0	293	293	HMS	10.6946
0	699	0.0836	1	2534	31	3751.5	0	268	268	HMS	10.8049
0	700	0.0836	1	2199	28	4008.8	0	236	236	HMS	10.9151
0	701	0.0836	1	1714	44	4498.4	0	174	174	HMS	11.0254
0	702	0.0836	1	2299	30	4345.9	0	242	242	HMS	11.1356
0	703	0.0836	1	2589	46	4570.3	0	242	242	HMS	11.2459
0	704	0.0836	1	1693	35	4080.2	0	182	182	HMS	11.3561
0	705	0.0836	1	1534	30	4268.5	0	157	157	HMS	11.4664
0	706	0.0836	1	1097	33	4381.5	0	124	124	HMS	11.5766
0	707	0.0836	1	1258	44	4875.8	0	136	136	HMS	11.6869
0	708	0.0836	1	887	24	4494.7	0	98	98	HMS	11.7971
0	709	0.0836	1	795	48	4473	0	91	91	HMS	11.9074
0	710	0.0836	1	764	39	4887.2	0	81	81	HMS	12.0176
0	711	0.0836	1	695	26	4853	0	73	73	HMS	12.1279
0	712	0.0836	1	697	21	4947.4	0	76	76	HMS	12.2381
0	713	0.0836	1	360	18	4928.8	0	42	42	HMS	12.3484
0	714	0.0836	1	333	21	4674.9	0	37	37	HMS	12.4587
0	715	0.0836	1	444	27	485.92	0	50	50	HMS	12.5689
0	716	0.0836	1	316	23	4475.3	0	35	35	HMS	12.6792
0	717	0.0836	1	368	19	4956.6	0	44	44	HMS	12.7894
0	718	0.0836	1	173	28	4953.1	0	19	19	HMS	12.8997
0	719	0.0836	1	183	20	4764.6	0	19	19	HMS	13.0099
0	720	0.0836	1	123	29	4948.6	0	12	12	HMS	13.1202
0	721	0.0836	1	78	11	1615	0	10	10	HMS	13.2304
0	722	0.0836	1	28	28	3825.9	0	1	1	HMS	13.3407
0	723	0.0836	1	88	18	1684.5	0	8	8	HMS	13.4509
0	724	0.0836	1	38	17	2449.7	0	4	4	HMS	13.5612
0	725	0.0836	1	142	23	1702.6	0	15	15	HMS	13.6714
0	726	0.0836	1	81	15	1216.2	0	9	9	HMS	13.7817
0	727	0.0836	1	75	15	1856.7	0	8	8	HMS	13.892
0	728	0.0836	1	15	11	1750.7	0	2	2	HMS	14.0022
0	729	0.0836	1	45	17	1680.6	0	5	5	HMS	14.1125
0	730	0.0836	1	17	10	1189.5	0	2	2	HMS	14.2227
0	731	0.0836	1	14	14	4253.2	0	1	1	HMS	14.333
0	733	0.0836	1	29	15	937.16	0	3	3	HMS	14.5535
0	734	0.0836	1	40	18	4987.9	0	4	4	HMS	14.6637
0	735	0.0836	1	26	9	1724.9	0	4	4	HMS	14.774
0	736	0.0836	1	18	16	3731.5	0	2	2	HMS	14.8842
0	739	0.0836	1	40	23	1932.5	0	4	4	HMS	15.215
0	741	0.0836	1	33	18	2062.6	0	3	3	HMS	15.4355
0	742	0.0836	1	13	9	86.767	0	2	2	HMS	15.5458
0	743	0.0836	1	14	7	4846.7	0	2	2	HMS	15.656
0	744	0.0836	1	18	16	99.273	0	2	2	HMS	15.7663
0	745	0.0836	1	15	9	2096.7	0	2	2	HMS	15.8765
0	746	0.0836	1	28	11	2123.5	0	4	4	HMS	15.9868
0	747	0.0836	1	33	14	66.72	0	4	4	HMS	16.097
0	751	0.0836	1	17	12	1896.6	0	2	2	HMS	16.538
0	753	0.0836	1	21	17	1995.7	0	2	2	HMS	16.7585
0	754	0.0836	1	51	19	93.191	0	6	6	HMS	16.8688
0	755	0.0836	1	29	23	98.53	0	2	2	HMS	16.9791
0	756	0.0836	1	13	9	2167.5	0	2	2	HMS	17.0893
0	757	0.0836	1	14	7	178.24	0	2	2	HMS	17.1996
0	758	0.0836	1	29	11	125.92	0	4	4	HMS	17.3098
0	759	0.0836	1	16	11	120	0	2	2	HMS	17.4201
0	761	0.0836	1	27	9	155.16	0	4	4	HMS	17.6406
0	762	0.0836	1	32	9	121.8	0	4	4	HMS	17.7508
0	763	0.0836	1	72	18	4782	0	7	7	HMS	17.8611
0	764	0.0836	1	15	9	2255.3	0	2	2	HMS	17.9713
0	765	0.0836	1	42	9	133.4	0	6	6	HMS	18.0816
0	766	0.0836	1	37	16	133.96	0	3	3	HMS	18.1918
0	767	0.0836	1	41	19	375.94	0	4	4	HMS	18.3021
0	770	0.0836	1	29	11	1096.1	0	4	4	HMS	18.6329
0	772	0.0836	1	26	9	190.21	0	4	4	HMS	18.8534
0	773	0.0836	1	48	19	196.07	0	4	4	HMS	18.9636
0	774	0.0836	1	88	32	186.55	0	8	8	HMS	19.0739
0	775	0.0836	1	22	18	164.58	0	2	2	HMS	19.1841
0	778	0.0836	1	13	9	232.3	0	2	2	HMS	19.5149
0	779	0.0836	1	13	9	194.16	0	2	2	HMS	19.6251
0	781	0.0836	1	14	7	215.57	0	2	2	HMS	19.8456
0	784	0.0836	1	28	9	1178.8	0	4	4	HMS	20.1764
0	786	0.0836	1	13	9	255.03	0	2	2	HMS	20.3969
0	788	0.0836	1	19	15	276.23	0	2	2	HMS	20.6174
0	792	0.0836	1	20	10	267.93	0	2	2	HMS	21.0584
0	793	0.0836	1	15	9	217	0	2	2	HMS	21.1687
0	794	0.0836	1	59	22	3213.7	0	4	4	HMS	21.2789
0	796	0.0836	1	17	12	408.76	0	2	2	HMS	21.4994
0	800	0.0836	1	35	18	4995.1	0	4	4	HMS	21.9405
0	807	0.1005	1	17	10	393.53	0	2	2	HMS	0.6615
0	811	0.1005	1	15	15	768.79	0	1	1	HMS	1.1025
0	812	0.1005	1	29	13	318.89	0	4	4	HMS	1.2128
0	813	0.1005	1	188	27	128.96	0	16	16	HMS	1.323
0	814	0.1005	1	1283	437	128.96	0	21	21	HMS	1.4333
0	815	0.1005	1	1361	674	128.97	0	31	31	HMS	1.5436
0	816	0.1005	1	735	152	135.02	0	45	45	HMS	1.6538
0	817	0.1005	1	1792	365	135.02	0	73	73	HMS	1.7641
0	818	0.1005	1	4044	577	171.11	0	129	129	HMS	1.8743
0	819	0.1005	1	11042	3286	164.93	0	162	162	HMS	1.9846
0	820	0.1005	1	11020	3562	164.93	0	183	183	HMS	2.0948
0	821	0.1005	1	5082	326	217.11	0	243	243	HMS	2.2051
0	822	0.1005	1	7848	642	213.12	0	340	340	HMS	2.3153
0	823	0.1005	1	10537	560	200.98	0	478	478	HMS	2.4256
0	824	0.1005	1	9702	826	229.15	0	512	512	HMS	2.5358
0	825	0.1005	1	9501	139	276.94	0	650	650	HMS	2.6461
0	826	0.1005	1	18883	1658	245.08	0	868	868	HMS	2.7563
0	827	0.1005	1	32483	5305	239.17	0	1072	1072	HMS	2.8666
0	828	0.1005	1	39009	5671	239.16	0	1464	1464	HMS	2.9768
0	829	0.1005	1	37220	1317	306.86	0	1912	1912	HMS	3.0871
0	830	0.1005	1	51784	1964	586.84	0	2559	2559	HMS	3.1974
0	831	0.1005	1	64202	577	350.99	0	3386	3386	HMS	3.3076
0	832	0.1005	1	87149	1375	643.86	0	4341	4341	HMS	3.4179
0	833	0.1005	1	96358	864	683.85	0	4943	4943	HMS	3.5281
0	834	0.1005	1	111385	1353	309.21	0	5610	5610	HMS	3.6384
0	835	0.1005	1	125097	1342	694.84	0	6034	6034	HMS	3.7486
0	836	0.1005	1	131727	812	754.8	0	6240	6240	HMS	3.8589
0	837	0.1005	1	135925	2382	393.08	0	6352	6352	HMS	3.9691
0	838	0.1005	1	127400	1279	774.32	0	6464	6464	HMS	4.0794
0	839	0.1005	1	123941	503	811.82	0	6465	6465	HMS	4.1896
0	840	0.1005	1	121349	561	862.79	0	6482	6482	HMS	4.2999
0	841	0.1005	1	114151	672	862.81	0	6514	6514	HMS	4.4101
0	842	0.1005	1	113983	385	862.78	0	6443	6443	HMS	4.5204
0	843	0.1005	1	112915	892	467.09	0	6316	6316	HMS	4.6307
0	844	0.1005	1	109601	3605	467.1	0	6091	6091	HMS	4.7409
0	845	0.1005	1	100750	1683	467.1	0	5888	5888	HMS	4.8512
0	846	0.1005	1	93166	286	467.1	0	5918	5918	HMS	4.9614
0	847	0.1005	1	83659	297	1019.8	0	5516	5516	HMS	5.0717
0	848	0.1005	1	81081	552	719.84	0	5368	5368	HMS	5.1819
0	849	0.1005	1	78772	604	541.12	0	5327	5327	HMS	5.2922
0	850	0.1005	1	75899	964	541.11	0	5104	5104	HMS	5.4024
0	851	0.1005	1	71353	815	541.12	0	4807	4807	HMS	5.5127
0	852	0.1005	1	67965	262	541.11	0	4847	4847	HMS	5.6229
0	853	0.1005	1	62354	596	863.71	0	4476	4476	HMS	5.7332
0	854	0.1005	1	57103	175	1187.8	0	4262	4262	HMS	5.8434
0	855	0.1005	1	55476	153	615.13	0	4288	4288	HMS	5.9537
0	856	0.1005	1	49956	389	1112.8	0	3875	3875	HMS	6.0639
0	857	0.1005	1	46981	86	1310.2	0	3862	3862	HMS	6.1742
0	858	0.1005	1	43178	91	1300.7	0	3614	3614	HMS	6.2845
0	859	0.1005	1	38815	336	1311.8	0	3297	3297	HMS	6.3947
0	860	0.1005	1	35079	81	1268.7	0	3118	3118	HMS	6.505
0	861	0.1005	1	33981	232	1623.3	0	2997	2997	HMS	6.6152
0	862	0.1005	1	30767	73	1791.3	0	2735	2735	HMS	6.7255
0	863	0.1005	1	26780	68	814.76	0	2502	2502	HMS	6.8357
0	864	0.1005	1	24520	60	1475.2	0	2325	2325	HMS	6.946
0	865	0.1005	1	24244	536	1084	0	2258	2258	HMS	7.0562
0	866	0.1005	1	22188	96	1398.7	0	2092	2092	HMS	7.1665
0	867	0.1005	1	19267	81	1685.5	0	1883	1883	HMS	7.2767
0	868	0.1005	1	19224	322	1341.5	0	1815	1815	HMS	7.387
0	869	0.1005	1	17461	51	928.8	0	1680	1680	HMS	7.4972
0	870	0.1005	1	15849	76	2806.8	0	1573	1573	HMS	7.6075
0	871	0.1005	1	15581	83	3032.4	0	1522	1522	HMS	7.7178
0	872	0.1005	1	15325	69	928.82	0	1471	1471	HMS	7.828
0	873	0.1005	1	13682	55	1729.7	0	1318	1318	HMS	7.9383
0	874	0.1005	1	13427	82	1030.7	0	1303	1303	HMS	8.0485
0	875	0.1005	1	10880	65	1030.8	0	1064	1064	HMS	8.1588
0	876	0.1005	1	11754	126	1030.7	0	1111	1111	HMS	8.269
0	877	0.1005	1	9914	159	1030.7	0	958	958	HMS	8.3793
0	878	0.1005	1	9399	111	1030.7	0	887	887	HMS	8.4895
0	879	0.1005	1	8793	53	3254	0	874	874	HMS	8.5998
0	880	0.1005	1	8728	60	3711.6	0	863	863	HMS	8.71
0	881	0.1005	1	7592	42	3680.8	0	781	781	HMS	8.8203
0	882	0.1005	1	6829	93	1150.7	0	664	664	HMS	8.9305
0	883	0.1005	1	7661	61	1150.7	0	725	725	HMS	9.0408
0	884	0.1005	1	6472	60	1150.7	0	633	633	HMS	9.151
0	885	0.1005	1	6699	52	1150.7	0	681	681	HMS	9.2613
0	886	0.1005	1	5265	43	3325.2	0	550	550	HMS	9.3716
0	887	0.1005	1	5410	56	1162.8	0	546	546	HMS	9.4818
0	888	0.1005	1	5389	71	3767.6	0	553	553	HMS	9.5921
0	889	0.1005	1	4972	45	3465.2	0	505	505	HMS	9.7023
0	890	0.1005	1	5161	50	2355.9	0	518	518	HMS	9.8126
0	891	0.1005	1	4299	60	4441.9	0	418	418	HMS	9.9228
0	892	0.1005	1	4353	36	3752.5	0	444	444	HMS	10.0331
0	893	0.1005	1	3652	45	3142.5	0	373	373	HMS	10.1433
0	894	0.1005	1	4354	49	4250.5	0	438	438	HMS	10.2536
0	895	0.1005	1	3685	47	4188.3	0	370	370	HMS	10.3638
0	896	0.1005	1	3211	52	4310.9	0	332	332	HMS	10.4741
0	897	0.1005	1	2913	33	4128.5	0	301	301	HMS	10.5843
0	898	0.1005	1	2643	34	3357.7	0	284	284	HMS	10.6946
0	899	0.1005	1	2287	39	4664.5	0	236	236	HMS	10.8049
0	900	0.1005	1	2609	31	4542.5	0	261	261	HMS	10.9151
0	901	0.1005	1	2346	35	4408.2	0	245	245	HMS	11.0254
0	902	0.1005	1	1930	42	4767.7	0	202	202	HMS	11.1356
0	903	0.1005	1	2007	32	4305.6	0	213	213	HMS	11.2459
0	904	0.1005	1	1732	40	4948.3	0	184	184	HMS	11.3561
